id_client,id_contenu,id_langue_film,acteur_principal,id_categorie_film
132,30490,1,196,12
132,30496,1,5,9
134,30510,1,110,5
134,30511,1,67,9
134,30512,1,192,11
145,30647,1,40,2
156,30767,1,26,6
166,30876,1,200,4
166,30880,1,147,4
176,30993,1,144,1
176,30995,1,169,5
176,30999,1,109,2
176,31002,1,180,2
193,31171,1,141,15
198,31220,1,43,6
198,31222,1,136,9
220,31384,1,57,4
220,31386,1,95,8
220,31388,1,184,7
232,31528,1,125,14
233,31540,1,179,11
233,31546,1,26,8
250,31739,1,174,1
257,31796,1,187,4
257,31798,1,39,8
257,31799,1,52,9
257,31805,1,134,9
257,31807,1,162,9
257,31809,1,106,14
257,31811,1,113,3
438,16369,1,178,9
528,16537,1,113,5
535,16552,1,78,1
584,16637,1,127,9
19,16719,1,133,6
19,16720,1,157,8
109,16901,1,97,15
119,16919,1,15,12
156,16983,1,165,12
198,17070,1,12,12
257,17187,1,21,10
257,17188,1,23,6
286,17277,1,63,9
387,17692,1,106,14
423,17814,1,92,3
438,17870,1,73,11
456,17952,1,10,14
456,17953,1,35,13
471,18016,1,11,4
491,18083,1,115,15
559,18316,1,117,2
562,18334,1,30,9
584,18412,1,155,2
80,18808,1,125,9
83,18817,1,2,14
103,18899,1,187,3
125,18987,1,153,15
125,18988,1,37,9
125,18989,1,179,11
132,19015,1,59,5
134,19023,1,119,11
176,19172,1,131,8
176,19176,1,73,9
190,19236,1,168,2
190,19237,1,114,11
193,19247,1,151,8
193,19248,1,127,12
257,19470,1,192,14
277,19635,1,112,15
277,19636,1,170,5
277,19638,1,114,15
277,19639,1,161,2
280,19677,1,115,15
280,19681,1,41,10
284,19699,1,56,11
284,19700,1,14,5
286,19712,1,183,4
286,19718,1,85,5
338,20172,1,27,2
352,20310,1,44,10
361,20382,1,146,10
363,20410,1,85,3
383,20614,1,72,2
383,20615,1,98,1
387,20647,1,155,13
392,20700,1,95,9
392,20706,1,147,4
392,20707,1,76,3
423,21014,1,31,4
433,21079,1,186,14
433,21080,1,89,16
438,21135,1,152,7
441,21164,1,198,16
456,21320,1,118,16
471,21479,1,92,12
471,21482,1,125,3
481,21568,1,191,15
481,21570,1,127,16
481,21572,1,40,3
491,21652,1,158,14
543,22129,1,174,3
555,22233,1,14,10
555,22238,1,124,10
559,22262,1,154,5
562,22297,1,182,12
562,22299,1,175,4
584,22502,1,31,6
18,22852,1,167,14
19,22863,1,175,15
22,22901,1,62,15
50,23156,1,80,14
69,23346,1,150,8
81,23465,1,192,13
83,23480,1,107,10
83,23487,1,143,11
97,23603,1,16,2
103,23646,1,70,1
109,23692,1,146,1
119,23788,1,113,14
119,23790,1,31,13
125,23840,1,119,8
125,23846,1,18,10
125,23848,1,70,15
145,24056,1,119,14
166,24270,1,9,7
166,24272,1,51,14
166,24273,1,33,14
176,24369,1,61,3
176,24376,1,77,9
176,24377,1,69,5
190,24512,1,153,4
190,24513,1,58,12
193,24534,1,3,16
193,24537,1,106,11
198,24583,1,94,5
198,24584,1,125,7
220,24728,1,13,9
220,24730,1,103,13
220,24731,1,164,16
220,24733,1,153,2
220,24734,1,152,12
220,24737,1,113,13
232,24824,1,65,1
232,24826,1,134,16
232,24827,1,154,7
233,24831,1,178,4
233,24834,1,44,8
250,24984,1,13,16
257,25053,1,169,2
257,25057,1,133,6
280,25285,1,153,1
280,25292,1,25,14
284,25341,1,47,4
286,25359,1,118,7
286,25362,1,151,14
286,25366,1,50,11
286,25367,1,80,12
286,25373,1,193,14
335,25937,1,69,13
335,25939,1,108,5
335,25942,1,52,9
338,25979,1,144,12
352,26134,1,71,15
352,26139,1,155,11
352,26140,1,134,12
361,26237,1,97,11
361,26242,1,88,11
361,26243,1,8,9
361,26245,1,177,9
363,26265,1,173,9
363,26270,1,52,4
375,26413,1,162,16
383,26496,1,75,2
383,26502,1,117,12
392,26591,1,137,16
392,26598,1,182,10
395,26624,1,56,12
409,26783,1,30,7
409,26786,1,81,3
409,26788,1,180,5
409,26794,1,159,10
423,26930,1,11,6
423,26934,1,6,12
423,26938,1,36,6
432,27027,1,115,12
432,27031,1,71,16
432,27037,1,131,13
433,27045,1,163,1
433,27049,1,175,9
433,27051,1,165,12
438,27095,1,169,6
438,27098,1,71,12
441,27137,1,167,3
441,27143,1,90,3
441,27144,1,93,13
441,27146,1,116,5
456,27301,1,42,6
471,27463,1,161,7
481,27576,1,111,12
491,27688,1,88,7
491,27690,1,200,8
491,27697,1,83,11
528,28114,1,9,11
528,28115,1,140,15
535,28197,1,11,4
543,28275,1,18,16
555,28380,1,138,4
559,28424,1,15,2
562,28451,1,58,14
584,28729,1,74,12
69,29758,1,39,13
83,29912,1,45,14
83,29914,1,28,2
97,30073,1,183,10
97,30075,1,74,11
97,30077,1,53,13
97,30078,1,113,16
97,30080,1,13,6
97,30081,1,158,12
103,30161,1,105,5
119,30332,1,200,2
119,30334,1,57,6
119,30336,1,106,14
125,30396,1,65,16
125,30408,1,66,2
132,30484,1,17,14
132,30485,1,52,10
132,30488,1,169,15
145,30639,1,83,2
145,30646,1,60,2
166,30872,1,71,3
166,30873,1,95,12
166,30881,1,56,15
190,31145,1,125,11
190,31150,1,37,16
193,31172,1,122,10
220,31385,1,175,14
220,31389,1,40,4
220,31390,1,26,13
220,31391,1,97,5
232,31531,1,15,15
232,31537,1,185,9
233,31541,1,91,7
233,31547,1,189,12
233,31551,1,58,8
156,30761,1,24,8
156,30763,1,61,15
156,30766,1,109,11
156,30768,1,137,11
257,31797,1,179,10
257,31813,1,135,6
280,16078,1,94,16
277,16074,1,118,15
363,16226,1,63,12
284,16084,1,159,10
284,16085,1,61,4
284,16086,1,171,13
361,16223,1,164,11
286,16087,1,6,14
338,16191,1,180,7
352,16207,1,10,16
361,16224,1,34,14
409,16318,1,60,6
250,31737,1,53,14
257,31801,1,127,9
257,31806,1,41,6
383,16267,1,25,3
387,16277,1,166,10
375,16253,1,196,12
387,16276,1,85,9
432,16355,1,111,1
433,16357,1,39,11
438,16370,1,74,2
250,31733,1,135,11
250,31734,1,39,16
375,16254,1,198,16
375,16255,1,60,1
383,16268,1,71,13
257,31802,1,26,1
257,31804,1,140,8
375,16256,1,50,11
387,16279,1,36,16
441,16375,1,126,8
257,31800,1,72,4
257,31810,1,2,3
257,31812,1,119,13
387,16278,1,109,10
432,16354,1,124,8
528,16536,1,37,6
19,16721,1,98,3
69,16825,1,166,14
83,16850,1,140,14
83,16851,1,44,13
176,17025,1,146,14
220,17095,1,127,6
284,17270,1,142,15
286,17276,1,114,12
392,17717,1,87,8
438,17871,1,124,16
535,18241,1,11,2
559,18317,1,38,8
22,18577,1,19,11
109,18924,1,105,15
176,19171,1,66,5
176,19173,1,31,15
190,19234,1,15,12
277,19641,1,108,9
286,19715,1,62,7
361,20384,1,3,13
395,20730,1,14,8
395,20732,1,35,14
409,20861,1,120,15
409,20862,1,84,14
409,20864,1,85,2
423,21013,1,62,3
535,22063,1,195,2
543,22128,1,120,3
559,22270,1,55,8
562,22296,1,135,9
584,22494,1,10,13
584,22500,1,188,1
584,22501,1,148,4
40,23071,1,101,3
40,23075,1,9,4
69,23341,1,95,13
83,23481,1,84,4
109,23695,1,169,4
125,23838,1,97,2
132,23918,1,122,15
145,24054,1,54,14
156,24186,1,76,3
156,24190,1,116,11
193,24531,1,187,10
232,24828,1,172,2
250,24982,1,95,9
257,25052,1,85,8
277,25256,1,192,11
277,25260,1,105,5
280,25290,1,39,3
284,25338,1,151,1
286,25360,1,184,6
335,25940,1,192,6
335,25947,1,165,7
338,25982,1,136,3
392,26595,1,99,2
423,26936,1,129,11
433,27047,1,7,8
433,27048,1,2,6
441,27133,1,190,14
441,27138,1,121,13
491,27695,1,5,15
535,28194,1,1,8
543,28273,1,14,9
559,28421,1,20,14
562,28455,1,22,12
22,29222,1,162,5
50,29564,1,76,13
80,29883,1,3,15
134,30514,1,178,7
198,31229,1,144,1
220,31383,1,60,2
232,31533,1,46,13
432,16356,1,6,16
433,16358,1,182,12
471,16431,1,195,12
535,16551,1,166,12
543,16566,1,168,11
584,16636,1,134,13
18,16714,1,174,6
18,16715,1,118,12
69,16824,1,90,12
109,16898,1,171,8
109,16899,1,168,10
119,16920,1,70,15
119,16921,1,129,13
125,16932,1,165,6
156,16984,1,76,6
166,17004,1,128,6
193,17052,1,122,9
277,17245,1,129,6
284,17271,1,83,11
335,17471,1,81,12
363,17592,1,149,1
363,17595,1,34,5
375,17636,1,178,5
383,17669,1,174,14
383,17671,1,32,2
383,17673,1,126,4
395,17726,1,147,7
395,17728,1,155,14
407,17769,1,105,15
407,17770,1,41,9
409,17774,1,30,16
423,17813,1,89,7
438,17872,1,166,12
491,18084,1,25,15
528,18220,1,62,5
543,18268,1,142,9
543,18269,1,82,8
559,18318,1,75,16
559,18319,1,133,8
562,18331,1,24,4
40,18667,1,179,5
40,18668,1,96,11
50,18705,1,156,5
69,18772,1,40,3
81,18809,1,94,14
83,18819,1,130,1
97,18883,1,174,13
103,18901,1,42,16
119,18964,1,14,9
156,19107,1,157,14
176,19177,1,178,5
190,19235,1,185,8
190,19238,1,60,1
198,19273,1,11,7
233,19371,1,12,5
277,19643,1,110,15
280,19672,1,81,3
280,19673,1,197,14
280,19678,1,62,2
338,20165,1,144,10
338,20167,1,18,9
338,20170,1,124,15
338,20173,1,196,3
338,20174,1,39,9
352,20313,1,122,9
361,20383,1,139,1
361,20385,1,131,3
361,20389,1,107,15
363,20406,1,18,12
363,20409,1,6,1
363,20413,1,25,2
375,20532,1,115,10
375,20534,1,190,16
383,20612,1,8,4
387,20654,1,169,4
392,20705,1,54,14
407,20843,1,58,13
407,20845,1,44,13
407,20846,1,162,13
423,21012,1,107,12
432,21075,1,189,7
433,21081,1,25,1
433,21084,1,25,15
433,21086,1,168,1
438,21128,1,38,4
441,21160,1,182,13
441,21161,1,92,12
471,21476,1,177,12
471,21483,1,174,5
471,21484,1,88,4
471,21485,1,147,4
491,21653,1,9,13
528,21987,1,177,2
528,21989,1,200,11
535,22054,1,56,15
535,22058,1,113,16
543,22125,1,186,4
555,22237,1,130,15
559,22267,1,130,15
559,22269,1,22,11
562,22301,1,167,5
584,22497,1,177,10
584,22503,1,111,7
18,22854,1,147,12
19,22857,1,196,5
19,22861,1,194,6
19,22862,1,59,16
22,22895,1,19,5
22,22896,1,48,13
22,22903,1,107,6
40,23074,1,94,6
40,23081,1,163,8
50,23154,1,74,9
50,23155,1,165,6
50,23158,1,37,12
69,23339,1,176,10
69,23344,1,67,10
69,23345,1,111,1
69,23347,1,90,2
80,23450,1,135,11
80,23452,1,28,7
80,23454,1,190,9
80,23459,1,45,8
81,23469,1,28,15
97,23604,1,188,12
109,23691,1,163,14
119,23780,1,100,14
119,23787,1,27,6
125,23841,1,73,5
125,23843,1,129,6
125,23844,1,42,15
134,23941,1,98,15
145,24057,1,158,16
145,24058,1,1,14
156,24188,1,172,7
166,24274,1,19,2
166,24275,1,194,13
176,24370,1,30,6
190,24510,1,108,7
190,24515,1,108,16
190,24517,1,97,7
193,24535,1,142,10
198,24580,1,116,8
198,24581,1,85,8
220,24729,1,183,1
220,24738,1,83,15
232,24829,1,178,10
257,25049,1,181,10
277,25258,1,89,3
277,25261,1,50,8
280,25283,1,157,9
280,25287,1,63,13
280,25288,1,100,9
284,25343,1,144,1
286,25361,1,169,6
286,25365,1,156,3
335,25938,1,165,6
335,25941,1,91,14
361,26236,1,49,8
363,26262,1,186,3
363,26266,1,166,15
363,26269,1,198,16
363,26272,1,116,8
363,26275,1,179,9
375,26416,1,62,5
387,26537,1,123,10
387,26540,1,97,7
395,26623,1,9,5
395,26625,1,67,15
407,26760,1,76,9
407,26767,1,51,10
409,26781,1,189,8
409,26785,1,21,1
409,26792,1,126,2
423,26932,1,167,16
423,26939,1,175,12
432,27028,1,86,15
433,27040,1,6,10
438,27100,1,25,2
438,27107,1,55,5
441,27132,1,133,15
441,27139,1,19,13
441,27140,1,53,4
471,27460,1,200,14
471,27462,1,137,6
471,27465,1,82,2
481,27574,1,88,10
491,27693,1,36,15
491,27694,1,170,14
491,27698,1,3,16
528,28107,1,135,9
528,28113,1,44,9
535,28191,1,147,1
535,28195,1,172,15
555,28384,1,89,7
555,28385,1,32,5
559,28419,1,168,12
559,28420,1,39,2
559,28422,1,77,16
584,28724,1,62,16
18,29189,1,182,4
18,29190,1,3,7
19,29193,1,116,15
19,29196,1,134,11
19,29197,1,2,15
40,29441,1,13,4
40,29445,1,167,1
50,29552,1,100,8
50,29553,1,144,9
50,29554,1,100,7
50,29555,1,20,10
50,29557,1,131,9
69,29759,1,98,15
80,29887,1,162,15
80,29889,1,45,5
81,29896,1,162,8
83,29910,1,103,2
83,29913,1,30,14
103,30165,1,127,6
109,30232,1,19,14
109,30233,1,187,4
119,30335,1,66,9
119,30337,1,45,7
125,30400,1,190,1
125,30406,1,166,2
125,30409,1,91,6
145,30638,1,102,1
145,30649,1,193,2
145,30651,1,173,9
145,30652,1,141,1
166,30869,1,54,12
166,30874,1,179,15
166,30877,1,105,8
198,31216,1,92,10
198,31217,1,145,9
198,31223,1,121,6
198,31227,1,69,9
198,31228,1,110,6
232,31525,1,184,8
232,31530,1,79,16
232,31535,1,85,14
232,31538,1,75,2
233,31550,1,45,9
250,31735,1,197,14
250,31736,1,17,14
491,16466,1,27,10
535,16553,1,94,7
562,16602,1,44,9
18,16713,1,54,4
19,16717,1,185,14
103,16881,1,18,11
103,16882,1,115,6
109,16895,1,34,11
109,16897,1,155,7
134,16947,1,80,7
176,17024,1,53,5
176,17026,1,105,11
198,17067,1,123,6
232,17114,1,40,2
250,17163,1,197,1
257,17186,1,125,14
277,17240,1,53,8
361,17583,1,132,6
361,17584,1,66,9
363,17593,1,151,11
363,17594,1,151,5
383,17670,1,59,13
383,17672,1,77,3
387,17690,1,68,16
387,17695,1,101,5
423,17816,1,173,15
432,17855,1,160,1
432,17856,1,112,12
438,17875,1,162,5
441,17883,1,78,1
471,18015,1,69,15
543,18266,1,66,12
543,18270,1,38,5
555,18302,1,56,2
562,18333,1,118,6
584,18411,1,4,1
40,18666,1,188,10
50,18704,1,97,1
69,18773,1,131,12
81,18811,1,118,9
83,18818,1,59,1
109,18925,1,21,4
132,19011,1,28,9
132,19014,1,9,9
145,19061,1,117,2
156,19108,1,41,15
176,19174,1,57,15
176,19175,1,138,16
193,19246,1,169,15
193,19251,1,156,2
277,19634,1,126,3
277,19640,1,116,14
280,19675,1,67,9
280,19680,1,46,14
286,19717,1,179,5
338,20168,1,2,8
352,20314,1,93,2
361,20390,1,34,8
361,20391,1,148,1
363,20407,1,41,10
363,20408,1,87,1
375,20528,1,100,16
375,20535,1,143,16
375,20538,1,123,1
383,20611,1,146,3
383,20616,1,43,9
387,20645,1,74,10
387,20655,1,193,7
392,20698,1,56,2
392,20699,1,67,13
392,20703,1,144,12
392,20704,1,181,6
395,20728,1,49,11
407,20837,1,61,10
423,21010,1,137,10
433,21078,1,43,6
433,21083,1,14,13
438,21129,1,146,5
438,21130,1,34,10
441,21165,1,43,7
471,21481,1,163,15
481,21574,1,133,1
491,21655,1,100,7
528,21985,1,137,5
528,21986,1,40,13
535,22052,1,14,14
535,22053,1,60,5
535,22057,1,18,14
535,22059,1,9,7
535,22060,1,137,15
535,22064,1,196,9
543,22126,1,144,9
543,22127,1,39,14
555,22231,1,167,16
555,22232,1,36,11
559,22264,1,114,9
559,22266,1,110,7
559,22268,1,124,2
584,22493,1,7,1
584,22495,1,86,5
584,22499,1,36,2
18,22849,1,181,11
18,22850,1,184,10
22,22897,1,44,9
22,22899,1,175,8
40,23078,1,200,8
50,23161,1,156,7
69,23343,1,64,3
81,23463,1,79,8
83,23482,1,171,2
83,23486,1,106,16
103,23641,1,150,5
103,23644,1,50,15
109,23694,1,94,6
119,23782,1,53,8
119,23783,1,59,10
125,23845,1,86,6
125,23847,1,15,4
134,23933,1,166,14
134,23940,1,22,10
145,24055,1,81,10
156,24182,1,59,8
156,24184,1,74,1
190,24506,1,80,7
190,24509,1,60,2
190,24516,1,48,4
193,24532,1,153,10
193,24533,1,136,4
198,24588,1,138,10
220,24732,1,83,1
233,24835,1,73,14
250,24985,1,195,11
257,25048,1,104,11
257,25051,1,75,6
277,25257,1,182,2
284,25334,1,39,9
284,25339,1,32,14
286,25370,1,156,4
286,25371,1,82,6
335,25943,1,29,14
335,25950,1,80,3
338,25981,1,94,15
352,26136,1,164,6
352,26138,1,32,9
361,26240,1,52,3
363,26267,1,144,1
363,26268,1,89,14
363,26271,1,4,1
383,26504,1,172,12
387,26539,1,22,15
407,26764,1,125,15
409,26791,1,178,10
409,26793,1,87,7
423,26927,1,175,1
423,26928,1,198,10
432,27026,1,74,10
433,27038,1,55,9
433,27050,1,134,13
438,27101,1,88,8
441,27142,1,50,10
471,27461,1,119,1
481,27565,1,170,7
481,27566,1,187,3
481,27572,1,146,14
481,27573,1,152,12
491,27696,1,90,1
528,28108,1,142,1
528,28116,1,12,1
535,28188,1,152,11
535,28190,1,52,9
543,28277,1,57,2
543,28278,1,62,7
559,28426,1,138,1
559,28429,1,174,1
562,28457,1,95,16
584,28719,1,59,5
584,28721,1,167,5
584,28723,1,95,5
18,29183,1,111,1
18,29186,1,9,4
40,29439,1,191,14
40,29440,1,11,6
40,29447,1,127,7
50,29556,1,89,3
69,29750,1,111,8
69,29754,1,190,16
69,29755,1,12,14
69,29756,1,115,14
80,29884,1,189,12
80,29888,1,53,13
80,29891,1,68,6
81,29893,1,95,13
97,30071,1,154,16
103,30159,1,45,12
109,30230,1,14,9
109,30234,1,175,8
119,30330,1,197,5
119,30333,1,157,1
119,30339,1,156,6
125,30397,1,183,10
125,30405,1,42,16
125,30407,1,187,9
132,30492,1,20,4
145,30640,1,98,11
145,30641,1,94,2
166,30879,1,21,4
176,30996,1,131,14
176,30997,1,175,7
176,30998,1,56,2
193,31174,1,20,16
193,31176,1,104,2
198,31218,1,141,2
198,31225,1,43,8
198,31226,1,22,3
220,31382,1,84,15
220,31387,1,109,7
220,31392,1,56,13
232,31529,1,56,12
232,31534,1,86,1
232,31536,1,111,10
233,31539,1,26,1
233,31542,1,87,4
257,31803,1,196,12
257,31808,1,57,15
407,16314,1,190,6
481,16450,1,27,8
491,16467,1,171,11
535,16550,1,78,2
562,16603,1,116,8
584,16638,1,39,9
19,16716,1,79,12
40,16754,1,60,10
50,16778,1,105,16
83,16852,1,31,7
134,16948,1,35,2
134,16950,1,73,11
190,17047,1,95,14
198,17069,1,41,16
250,17164,1,198,15
250,17166,1,24,8
277,17241,1,120,5
280,17256,1,22,2
280,17257,1,36,10
338,17482,1,25,12
338,17485,1,62,2
338,17488,1,197,12
352,17552,1,34,9
361,17586,1,173,3
363,17596,1,150,16
375,17634,1,6,16
387,17694,1,156,1
392,17715,1,67,2
392,17716,1,172,8
441,17882,1,154,5
481,18052,1,195,11
481,18053,1,167,10
491,18080,1,147,2
491,18081,1,127,14
528,18219,1,105,15
18,18561,1,142,8
18,18563,1,84,3
19,18566,1,48,5
80,18807,1,22,13
97,18882,1,68,13
103,18900,1,61,8
109,18923,1,15,16
109,18926,1,104,16
132,19013,1,115,12
134,19021,1,195,7
145,19060,1,88,11
166,19138,1,148,4
166,19139,1,60,14
176,19170,1,176,8
220,19332,1,21,1
233,19369,1,26,14
233,19370,1,151,9
277,19637,1,137,13
277,19642,1,144,3
280,19674,1,142,15
284,19698,1,40,9
286,19713,1,109,12
286,19716,1,188,15
335,20140,1,182,5
335,20141,1,124,11
335,20143,1,130,14
338,20169,1,170,15
352,20308,1,197,12
361,20386,1,101,16
361,20388,1,193,13
361,20392,1,80,1
361,20394,1,87,9
375,20527,1,188,9
375,20530,1,85,11
375,20536,1,65,9
383,20610,1,53,4
383,20617,1,187,11
383,20618,1,91,2
387,20646,1,57,11
387,20649,1,102,6
387,20652,1,65,11
387,20653,1,27,5
395,20727,1,26,3
395,20729,1,63,7
407,20841,1,133,12
409,20863,1,118,3
432,21076,1,52,10
433,21082,1,43,13
438,21131,1,87,10
438,21132,1,67,8
438,21136,1,104,10
441,21166,1,122,13
471,21474,1,30,15
471,21477,1,145,13
471,21480,1,32,11
481,21571,1,163,15
528,21990,1,118,10
535,22055,1,32,10
535,22056,1,63,3
535,22062,1,151,12
543,22130,1,75,11
555,22235,1,41,4
555,22236,1,165,1
559,22265,1,16,15
559,22273,1,79,1
562,22294,1,74,4
562,22295,1,19,9
562,22298,1,38,9
584,22492,1,30,5
584,22496,1,75,14
584,22504,1,107,10
22,22894,1,153,14
40,23072,1,7,1
40,23076,1,38,2
40,23077,1,148,10
50,23153,1,112,2
50,23159,1,109,12
80,23447,1,174,10
80,23455,1,134,14
80,23456,1,121,11
80,23457,1,176,6
80,23458,1,184,12
81,23460,1,174,6
81,23470,1,14,2
103,23645,1,190,1
103,23647,1,70,11
103,23648,1,105,11
103,23649,1,117,10
119,23776,1,129,1
119,23778,1,15,15
119,23779,1,127,15
119,23786,1,186,12
119,23791,1,94,6
125,23839,1,108,8
132,23921,1,192,10
132,23923,1,105,6
134,23934,1,154,2
134,23935,1,42,2
145,24060,1,90,2
156,24181,1,24,1
166,24277,1,119,6
176,24366,1,131,15
176,24367,1,150,3
176,24371,1,23,1
190,24507,1,97,4
193,24539,1,46,5
198,24585,1,102,5
198,24586,1,63,6
198,24590,1,96,12
198,24591,1,119,3
220,24735,1,73,8
250,24981,1,190,8
250,24987,1,2,3
257,25050,1,35,13
257,25058,1,109,6
277,25253,1,68,14
277,25259,1,153,3
277,25264,1,116,15
284,25336,1,150,5
284,25337,1,183,8
284,25344,1,31,14
284,25345,1,108,8
286,25364,1,100,7
286,25368,1,162,11
286,25369,1,92,2
286,25372,1,87,9
286,25374,1,116,7
335,25948,1,145,14
338,25976,1,17,13
338,25980,1,89,10
338,25983,1,142,2
352,26133,1,105,8
352,26135,1,104,2
352,26141,1,11,1
361,26244,1,74,6
363,26263,1,139,9
363,26274,1,56,7
375,26415,1,103,16
383,26497,1,5,5
383,26501,1,145,3
383,26503,1,136,5
387,26538,1,55,16
392,26594,1,123,3
392,26596,1,195,5
395,26626,1,6,7
395,26628,1,24,12
407,26759,1,199,1
407,26766,1,189,7
409,26784,1,62,4
423,26933,1,118,14
423,26935,1,152,7
423,26937,1,78,8
432,27029,1,167,6
432,27032,1,152,10
433,27041,1,136,7
433,27046,1,84,15
438,27094,1,103,11
438,27096,1,29,15
441,27134,1,200,5
441,27136,1,60,2
471,27466,1,61,7
481,27569,1,124,2
491,27692,1,111,5
528,28109,1,45,14
535,28192,1,65,11
543,28280,1,66,2
555,28381,1,85,7
555,28382,1,67,15
555,28383,1,80,10
559,28427,1,1,8
562,28458,1,106,15
584,28722,1,19,7
584,28726,1,160,3
584,28727,1,92,16
18,29191,1,63,6
22,29218,1,8,8
22,29219,1,25,2
40,29438,1,22,9
40,29443,1,157,11
40,29446,1,197,3
40,29448,1,122,12
50,29558,1,25,8
50,29559,1,195,9
50,29563,1,35,6
69,29752,1,163,4
81,29895,1,171,11
81,29897,1,108,11
83,29911,1,7,4
97,30074,1,40,13
97,30076,1,62,6
103,30156,1,100,15
103,30158,1,173,1
103,30162,1,101,9
109,30228,1,19,4
119,30331,1,175,14
125,30399,1,148,12
125,30401,1,66,15
125,30403,1,49,1
125,30404,1,180,6
132,30491,1,96,8
132,30495,1,121,2
134,30515,1,19,7
145,30642,1,23,6
145,30643,1,85,11
145,30648,1,73,15
156,30762,1,26,5
156,30765,1,98,5
166,30875,1,103,15
190,31148,1,19,16
190,31149,1,159,8
193,31173,1,25,3
193,31175,1,108,15
198,31219,1,175,16
198,31221,1,137,11
198,31224,1,197,12
198,31230,1,93,14
232,31526,1,86,14
232,31527,1,82,14
232,31532,1,60,3
233,31548,1,163,14
233,31549,1,166,16
250,31738,1,81,2
528,16538,1,7,14
543,16565,1,37,1
562,16601,1,105,4
19,16718,1,96,10
22,16728,1,3,3
22,16729,1,198,14
22,16730,1,63,9
50,16777,1,75,7
81,16847,1,68,8
109,16900,1,103,1
134,16949,1,118,8
145,16965,1,103,1
176,17023,1,142,7
193,17051,1,193,2
198,17068,1,128,5
232,17115,1,148,3
250,17165,1,23,16
277,17243,1,104,10
280,17258,1,149,6
284,17272,1,48,11
338,17487,1,28,1
352,17549,1,46,12
352,17550,1,47,7
375,17635,1,71,11
387,17693,1,124,2
392,17714,1,29,8
395,17724,1,169,12
409,17775,1,99,5
423,17815,1,139,16
423,17817,1,200,7
438,17873,1,188,7
438,17874,1,74,14
471,18013,1,143,12
481,18051,1,118,6
491,18079,1,136,4
543,18267,1,11,9
18,18564,1,127,11
19,18567,1,162,9
40,18669,1,76,6
50,18703,1,50,16
50,18706,1,194,9
83,18820,1,21,3
103,18898,1,185,13
119,18963,1,90,14
132,19012,1,111,2
132,19016,1,10,12
134,19024,1,33,5
